trade_date,weighted_dividend_rate,sh_close
2010-03-01,0.6246069571865445,3087.842
2010-03-02,0.8786691358024692,3073.108
2010-03-03,0.5126034252297411,3097.005
2010-03-04,0.8970941176470588,3023.373
2010-03-05,1.181347642526965,3031.065
2010-03-08,1.1512525954653936,3053.232
2010-03-09,0.5735882848392037,3069.141
2010-03-10,1.5945,3048.927
2010-03-11,1.470944960520204,3051.282
2010-03-12,1.4349214434710054,3013.412
2010-03-15,0.6042150842266462,2976.939
2010-03-16,1.241385804731756,2992.841
2010-03-17,1.3784975588865098,3050.479
2010-03-18,1.4098518647007807,3046.089
2010-03-19,1.2501005639097744,3067.75
2010-03-22,1.11439528386903,3074.576
2010-03-23,1.4023576545842218,3053.125
2010-03-24,0.6199551470588236,3056.808
2010-03-25,1.2226808184855231,3019.176
2010-03-26,1.0929987680209696,3059.715
2010-03-29,0.6638785046728972,3123.798
2010-03-30,0.8331099047619048,3128.468
2010-03-31,1.1654976331360944,3109.105
2010-04-01,1.450977604746014,3147.416
2010-04-02,1.1654767939344706,3157.957
2010-04-06,1.0880793971166447,3158.681
2010-04-07,1.0848285239545832,3148.222
2010-04-08,0.4957993166287016,3118.709
2010-04-09,0.9861204676952748,3145.347
2010-04-12,0.7664711787930061,3129.263
2010-04-13,0.9732343504795116,3161.251
2010-04-14,1.067676321974148,3166.183
2010-04-15,0.6796107300884955,3164.966
2010-04-16,1.1685399435825103,3130.302
2010-04-19,1.4091293276661514,2980.297
2010-04-20,1.208841503848431,2979.533
2010-04-21,1.2178652571428572,3033.278
2010-04-22,1.163421274460612,2999.484
2010-04-23,0.5133373378839591,2983.537
2010-04-26,0.7000111764705883,2969.503
2010-04-27,0.6168298358315488,2907.928
2010-04-28,1.1820116080937169,2900.331
2010-04-29,1.2191660986315518,2868.432
2010-04-30,1.4888042828965906,2870.611
2010-05-04,1.5026752706692914,2835.277
2010-05-05,1.12127529026496,2857.151
2010-05-06,1.2222736101169167,2739.702
2010-05-07,1.17184238934056,2688.383
2010-05-10,1.3604557738710792,2698.757
2010-05-11,1.2172455637091395,2647.574
2010-05-12,1.0653464509964512,2655.714
2010-05-13,1.4443018741633198,2710.507
2010-05-14,0.8926219178082192,2696.629
2010-05-17,1.4169107796810392,2559.931
2010-05-18,1.2038396778916545,2594.783
2010-05-19,0.997745672716364,2587.807
2010-05-20,1.2913506739890164,2555.94
2010-05-21,1.4437113946893527,2583.522
2010-05-24,1.1310099199796773,2673.423
2010-05-25,1.693579389412998,2622.63
2010-05-26,1.275926098152075,2625.793
2010-05-27,1.4467408399130337,2655.918
2010-05-28,1.3720462290245252,2655.767
2010-05-31,1.2256157219251338,2592.147
2010-06-01,1.137964828973843,2568.283
2010-06-02,1.1509637402210355,2571.423
2010-06-03,1.4258712790539625,2552.656
2010-06-04,1.2682616522811343,2553.593
2010-06-07,1.4593740110706088,2511.729
2010-06-08,1.1008642773795634,2513.947
2010-06-09,1.2715176891781934,2583.87
2010-06-10,1.5694384941675503,2562.58
2010-06-11,1.3800978174108254,2569.942
2010-06-17,1.0414316115210664,2560.245
2010-06-18,1.0259753413207022,2513.222
2010-06-21,1.1777512490678597,2586.21
2010-06-22,1.30991942663146,2588.698
2010-06-23,1.1345778356912386,2569.872
2010-06-24,0.951130441712204,2566.745
2010-06-25,1.2752417886178864,2552.817
2010-06-28,1.0462781773743015,2535.278
2010-06-29,1.4438463284379175,2427.053
2010-06-30,1.5614594493392069,2398.37
2010-07-01,1.3585369569452563,2373.792
2010-07-02,1.2625485714285716,2382.901
2010-07-05,0.942503466728711,2363.947
2010-07-06,1.588495101229212,2409.424
2010-07-07,1.3019997326753032,2421.117
2010-07-08,1.473799570299072,2415.15
2010-07-09,1.6189557753312185,2470.923
2010-07-12,1.4313868400063805,2490.718
2010-07-13,1.8315286053130928,2450.286
2010-07-14,1.4891555839727195,2470.44
2010-07-15,1.337528211325967,2424.304
2010-07-16,1.1865320351758792,2424.271
2010-07-19,1.4645599334995845,2475.421
2010-07-20,2.149149274498112,2528.73
2010-07-21,1.480376484962406,2535.394
2010-07-22,1.9905253682896384,2562.406
2010-07-23,1.549481533477322,2572.028
2010-07-26,1.6325746222222224,2588.683
2010-07-27,1.5889138693325826,2575.368
2010-07-28,1.6293100620067644,2633.663
2010-07-29,1.0406464691801316,2648.116
2010-07-30,1.4637660405156536,2637.503
2010-08-02,1.2312983715153187,2672.516
2010-08-03,1.1725704317789292,2627.002
2010-08-04,0.9702587207270186,2638.522
2010-08-05,1.4112843191742757,2620.757
2010-08-06,0.9333229243786356,2658.392
2010-08-09,1.408229344321032,2672.533
2010-08-10,1.3169660426081342,2595.274
2010-08-11,1.0206348779478691,2607.497
2010-08-12,1.149654364288561,2575.475
2010-08-13,1.2006169740777666,2606.7
2010-08-16,1.5444875149200286,2661.708
2010-08-17,1.4857293941809484,2671.893
2010-08-18,1.4396335068721362,2666.301
2010-08-19,1.3743736842105263,2687.979
2010-08-20,1.466438290098648,2642.307
2010-08-23,1.23702226443769,2639.366
2010-08-24,1.2419179477325133,2650.307
2010-08-25,1.237930517782427,2596.58
2010-08-26,1.6119683352171803,2603.481
2010-08-27,1.3683623278236916,2610.742
2010-08-30,1.3654519789315274,2652.664
2010-08-31,1.3487591220142026,2638.798
2010-09-01,1.32999978687127,2622.882
2010-09-02,1.5003311755450663,2655.776
2010-09-03,1.4567162384494026,2655.394
2010-09-06,1.2863477153143177,2696.25
2010-09-07,1.5120792670372654,2698.363
2010-09-08,1.7006606087340097,2695.291
2010-09-09,1.489579646210963,2656.352
2010-09-10,1.185007005670386,2663.209
2010-09-13,1.5208146851779425,2688.32
2010-09-14,1.4773047592159394,2688.522
2010-09-15,1.555569518656296,2652.503
2010-09-16,1.4024603204823098,2602.465
2010-09-17,1.4607094955798234,2598.689
2010-09-20,1.5286992892799731,2588.713
2010-09-21,1.4849818725099602,2591.55
2010-09-27,1.6515913885692368,2627.967
2010-09-28,1.4341740348375267,2611.354
2010-09-29,1.3614712941479763,2610.678
2010-09-30,1.2435560522273426,2655.658
2010-10-08,1.2467336493912295,2738.744
2010-10-11,1.447746927216086,2806.942
2010-10-12,1.411538623296842,2841.407
2010-10-13,1.344370713093251,2861.361
2010-10-14,1.2749592179729037,2879.636
2010-10-15,1.2380607708041775,2971.16
2010-10-18,1.2720165896375577,2955.227
2010-10-19,0.9856618428912782,3001.853
2010-10-20,1.124782034428795,3003.951
2010-10-21,1.2465588897040838,2983.533
2010-10-22,1.106838063986875,2975.043
2010-10-25,1.4261306889352816,3051.419
2010-10-26,1.17678152350081,3041.543
2010-10-27,1.1270593927893735,2997.048
2010-10-28,1.401801526570048,2992.579
2010-10-29,1.372922226400903,2978.835
2010-11-01,1.638851643192488,3054.021
2010-11-02,0.5074361660079052,3045.434
2010-11-03,0.5751392123287671,3030.988
2010-11-04,1.8428,3086.939
2010-11-05,1.439312703583062,3129.497
2010-11-08,0.6182021675454014,3159.512
2010-11-09,1.2286781931464177,3135.0
2010-11-10,1.4466303981623276,3115.356
2010-11-11,0.715859867877787,3147.744
2010-11-12,1.5004677994198092,2985.435
2010-11-15,1.524025652714463,3014.413
2010-11-16,2.021665785123967,2894.538
2010-11-17,0.7670304265402843,2838.857
2010-11-18,0.7092118575063614,2865.452
2010-11-19,1.658822719869707,2888.566
2010-11-22,0.6945,2884.371
2010-11-23,0.647032705479452,2828.282
2010-11-24,1.627765964777948,2859.936
2010-11-25,1.3869035202492213,2898.261
2010-11-26,0.6973481516587677,2871.698
2010-11-29,1.5349204792212654,2866.356
2010-11-30,2.1892,2820.181
2010-12-01,1.3814950824873096,2823.449
2010-12-02,0.8121796508957281,2843.607
2010-12-03,0.6275650948231676,2842.431
2010-12-06,0.5321,2857.178
2010-12-07,1.8948478717523496,2875.861
2010-12-08,1.3738543396226417,2848.546
2010-12-09,0.9937042190969652,2810.949
2010-12-10,0.9602878326996196,2841.04
2010-12-13,1.5560174174174173,2922.954
2010-12-14,2.1507790294627385,2927.077
2010-12-15,1.2449418113425923,2911.414
2010-12-16,1.6673231974921634,2898.138
2010-12-17,2.3246,2893.74
2010-12-20,1.9554587223587216,2852.916
2010-12-21,1.5179761204481794,2904.115
2010-12-22,1.471694258555133,2877.9
2010-12-23,0.6152024286581663,2855.22
2010-12-24,2.1175,2835.157
2010-12-27,0.5329,2781.402
2010-12-28,0.8513361047312815,2732.99
2010-12-29,1.0141316802368616,2751.527
2010-12-30,1.4875870208728652,2759.575
2010-12-31,0.9370480233311728,2808.077
2011-01-04,1.809707201946472,2852.648
2011-01-05,0.78918526740666,2838.593
2011-01-06,0.585390571640683,2824.197
2011-01-07,0.5303,2838.801
2011-01-10,1.541189827586207,2791.809
2011-01-11,1.381810631609031,2804.047
2011-01-12,1.443329954954955,2821.305
2011-01-13,1.2972466863429033,2827.713
2011-01-14,1.1894,2791.344
2011-01-17,1.8930527941844617,2706.66
2011-01-18,1.630904296346414,2708.979
2011-01-19,1.887602525476296,2758.097
2011-01-20,0.8734099121706398,2677.652
2011-01-21,1.668334946070878,2715.294
2011-01-24,2.403966959064328,2695.72
2011-01-25,1.4084789106519993,2677.432
2011-01-26,0.9511217207334276,2708.814
2011-01-27,1.3317991879350344,2749.15
2011-01-28,0.5051787676935886,2752.75
2011-01-31,2.2071,2790.694
2011-02-01,1.331320349563046,2798.96
2011-02-09,2.2666578680203044,2774.065
2011-02-10,0.4775,2818.163
2011-02-11,1.2994692883895131,2827.328
2011-02-14,0.9227980530973452,2899.134
2011-02-15,2.130719289340101,2899.237
2011-02-16,2.0962,2923.896
2011-02-17,0.4172,2926.964
2011-02-18,1.2757531835205993,2899.792
2011-02-21,2.1429,2932.246
2011-02-22,0.4479,2855.516
2011-02-24,0.4463,2878.603
2011-02-25,2.1449,2878.565
2011-02-28,0.5878559082892417,2905.053
2011-03-01,0.6602947826086956,2918.92
2011-03-02,0.4338974981046247,2913.808
2011-03-03,0.53366640625,2902.978
2011-03-04,0.9025965870307168,2942.306
2011-03-07,2.163,2996.211
2011-03-08,0.4994231615120275,2999.942
2011-03-09,0.51792578125,3002.154
2011-03-10,0.5274171875,2957.143
2011-03-11,0.7387287531806616,2933.796
2011-03-14,0.6155640211640212,2937.627
2011-03-15,2.165,2896.256
2011-03-16,0.43255,2930.804
2011-03-17,0.5830213577799802,2897.298
2011-03-18,0.443525,2906.886
2011-03-21,2.197,2909.137
2011-03-22,0.2034,2919.142
2011-03-23,1.7285711340206185,2948.477
2011-03-24,0.9343071672354948,2946.706
2011-03-25,1.7418151202749137,2977.814
2011-03-28,1.7905865124153495,2984.005
2011-03-29,1.4580059259259257,2958.077
2011-03-30,0.9713445392491468,2955.771
2011-03-31,1.5402833121019108,2928.111
2011-04-01,0.6351278950735764,2967.41
2011-04-06,1.9903976656940392,3001.36
2011-04-07,1.3394979848866495,3007.909
2011-04-08,1.3129368091762257,3030.021
2011-04-11,1.4231147872340426,3022.746
2011-04-12,0.3267429697766097,3021.369
2011-04-13,0.1532,3050.398
2011-04-14,0.3715601181683899,3042.635
2011-04-15,0.3968,3050.526
2011-04-18,1.2193963519313304,3057.329
2011-04-19,0.5800533214709371,2999.041
2011-04-20,1.649202539981185,3007.037
2011-04-21,1.006588762541806,3026.668
2011-04-22,0.6080124757595347,3010.517
2011-04-25,1.3897211320754717,2964.951
2011-04-26,1.6652318877551018,2938.981
2011-04-27,0.7228465517241379,2925.408
2011-04-28,0.6352537347560976,2887.044
2011-04-29,1.3524750943396229,2911.511
2011-05-03,2.13356357421875,2932.188
2011-05-04,0.8999423405323957,2866.017
2011-05-05,2.1963299326275263,2872.404
2011-05-06,0.8851936604189635,2863.886
2011-05-09,1.4013265687583447,2872.46
2011-05-10,1.7387653061224488,2890.634
2011-05-11,2.296493304221252,2883.42
2011-05-12,0.9336069321533924,2844.083
2011-05-13,1.2954964433416043,2871.031
2011-05-16,1.6863175128351395,2849.067
2011-05-17,1.5225119855748832,2852.773
2011-05-18,1.171337473556966,2872.771
2011-05-19,1.2703998244293957,2859.574
2011-05-20,1.0481056970382947,2858.459
2011-05-23,0.926690404040404,2774.569
2011-05-24,2.0575352453792224,2767.056
2011-05-25,0.6192604218362282,2741.741
2011-05-26,1.5818547108961067,2736.527
2011-05-27,1.1255916824794432,2709.947
2011-05-30,1.0534588655649846,2706.361
2011-05-31,0.9172516618793596,2743.472
2011-06-01,1.059692263056093,2743.572
2011-06-02,1.7971948599923284,2705.181
2011-06-03,1.1030917326297272,2728.02
2011-06-07,1.3273875941422593,2744.3
2011-06-08,1.8232511755658096,2750.288
2011-06-09,1.570958792866941,2703.345
2011-06-10,1.4751181454636342,2705.143
2011-06-13,1.7975772974442632,2700.379
2011-06-14,0.8847648981644456,2730.04
2011-06-15,1.673402256428197,2705.431
2011-06-16,1.03814417311412,2664.283
2011-06-17,1.0101438738077768,2642.818
2011-06-20,1.211054984641162,2621.253
2011-06-21,1.6845652782519631,2646.483
2011-06-22,1.86959312314854,2649.321
2011-06-23,1.4759992672714584,2688.249
2011-06-24,2.46241295264624,2746.211
2011-06-27,2.0691828480053864,2758.23
2011-06-28,1.7847975401069522,2759.202
2011-06-29,1.2941570696721312,2728.483
2011-06-30,1.02047606510292,2762.076
2011-07-01,1.559271337698784,2759.362
2011-07-04,1.3248123672409724,2812.818
2011-07-05,2.0284575901078665,2816.355
2011-07-06,2.063591077556623,2810.479
2011-07-07,1.2445935877862593,2794.267
2011-07-08,1.8264477080624184,2797.774
2011-07-11,1.5979080144894726,2802.692
2011-07-12,2.006959770114942,2754.582
2011-07-13,1.3692817222600413,2795.476
2011-07-14,2.001025779896014,2810.444
2011-07-15,1.8281394726562492,2820.169
2011-07-18,1.8979122872340424,2816.688
2011-07-19,1.5988698066126013,2796.983
2011-07-20,0.6594224637681159,2794.205
2011-07-21,0.568946826987308,2765.894
2011-07-22,1.5033938342967244,2770.79
2011-07-25,0.7819406698564594,2688.746
2011-07-26,1.7194975103734436,2703.026
2011-07-27,1.8144753076923077,2723.492
2011-07-28,2.3009243619489563,2708.777
2011-07-29,1.1122135048231514,2701.729
2011-08-01,2.536812340966921,2703.783
2011-08-02,1.2434837445573297,2679.259
2011-08-03,1.3913619266055046,2678.485
2011-08-04,2.1652988288288286,2684.039
2011-08-05,1.0931899843505477,2626.423
2011-08-08,1.730026192223037,2526.816
2011-08-09,1.3110999151463725,2526.07
2011-08-10,0.6767364797728884,2549.176
2011-08-11,1.090639661426844,2581.508
2011-08-12,1.3025957225433529,2593.173
2011-08-15,0.9297312415349888,2626.77
2011-08-16,1.3280336585365853,2608.166
2011-08-17,0.6735518472906405,2601.261
2011-08-18,1.1241378438661709,2559.472
2011-08-19,0.8597701451905626,2534.358
2011-08-22,0.9313565736040608,2515.863
2011-08-23,0.927799166269652,2554.019
2011-08-24,1.1556599884526555,2541.091
2011-08-25,0.8720177410617553,2615.261
2011-08-26,1.2073904628983485,2612.188
2011-08-29,1.0688890860094318,2576.413
2011-08-30,0.994123624081065,2566.595
2011-08-31,1.2196995690318608,2567.34
2011-09-01,1.1391101035068747,2556.042
2011-09-02,1.5258669890003629,2528.28
2011-09-05,1.290960535346602,2478.739
2011-09-06,1.1498994472229536,2470.524
2011-09-07,1.4099090522133944,2516.09
2011-09-08,1.2597670628887354,2498.943
2011-09-09,1.0475742343281635,2497.753
2011-09-13,1.3806551554828148,2471.305
2011-09-14,1.3632518453619538,2484.827
2011-09-15,1.522720902869492,2479.055
2011-09-16,1.4741022049286638,2482.343
2011-09-19,1.4459619071798515,2437.795
2011-09-20,1.2076544420828903,2447.755
2011-09-21,1.5382690024396857,2512.963
2011-09-22,1.1769803132633998,2443.057
2011-09-23,0.9746778235450436,2433.159
2011-09-26,1.5321500717531689,2393.183
2011-09-27,1.2225051597928942,2415.054
2011-09-28,1.5058273684210528,2392.062
2011-09-29,1.428449111951415,2365.343
2011-09-30,1.4343666080843582,2359.22
2011-10-10,1.234993351800554,2344.787
2011-10-11,1.4578580225498698,2348.516
2011-10-12,1.405085037674919,2420.0
2011-10-13,1.5639559322033894,2438.79
2011-10-14,1.5299609603340294,2431.375
2011-10-17,1.485527710843373,2440.402
2011-10-18,1.3361397530864196,2383.485
2011-10-19,1.112415606060606,2377.512
2011-10-20,1.3053200968523,2331.366
2011-10-21,1.145023880597015,2317.275
2011-10-24,1.5977312834224602,2370.333
2011-10-25,1.4533825396825395,2409.672
2011-10-26,1.7529028142589125,2427.48
2011-10-27,1.6930064575645754,2435.614
2011-10-28,2.145146095717884,2473.41
2011-10-31,2.5143339130434788,2468.25
2011-11-01,2.447490833333333,2470.019
2011-11-02,1.0642572916666664,2504.108
2011-11-03,2.268111504424779,2508.09
2011-11-04,0.6951838709677419,2528.294
2011-11-07,2.1608345381526104,2509.799
2011-11-08,1.0796470588235294,2503.836
2011-11-09,2.243573684210526,2524.919
2011-11-11,1.674688709677419,2481.084
2011-11-14,1.021269565217391,2528.714
2011-11-15,2.161151550387597,2529.761
2011-11-16,1.3477038461538462,2466.959
2011-11-17,2.234540625,2463.046
2011-11-18,2.0979,2416.562
2011-11-21,2.1315,2415.13
2011-11-22,1.2063,2412.625
2011-11-23,1.184775,2395.065
2011-11-24,2.582988127853881,2397.554
2011-11-25,0.6394,2380.224
2011-11-28,2.8744338709677417,2383.034
2011-11-29,1.1745274509803922,2412.393
2011-11-30,1.389095918367347,2333.414
2011-12-01,2.238928125,2386.86
2011-12-02,2.365748275862069,2360.664
2011-12-05,1.53735,2333.229
2011-12-06,1.35875,2325.905
2011-12-07,2.886511764705882,2332.73
2011-12-08,1.03538125,2329.82
2011-12-09,2.470392558139535,2315.27
2011-12-12,1.0743375,2291.545
2011-12-13,2.7020214611872144,2248.59
2011-12-14,2.437213553113553,2228.525
2011-12-15,2.232058823529412,2180.895
2011-12-16,2.085228787878788,2224.84
2011-12-20,1.3702172839506177,2215.93
2011-12-21,2.8468009569377988,2191.148
2011-12-22,1.232863888888889,2186.297
2011-12-23,2.7866,2204.784
2011-12-26,0.6263316666666667,2190.11
2011-12-27,2.5661599137931037,2166.205
2011-12-28,2.450277173913044,2170.013
2011-12-29,1.8562017241379312,2173.561
2011-12-30,1.777848,2199.417
2012-01-04,0.9881348837209304,2169.39
2012-01-05,2.481163636363636,2148.452
2012-01-06,2.8829545454545453,2163.395
2012-01-09,1.3076,2225.89
2012-01-10,1.94038,2285.744
2012-01-11,2.2786790874524714,2276.046
2012-01-12,2.594422222222222,2275.01
2012-01-13,2.747489270386267,2244.58
2012-01-16,1.452560759493671,2206.193
2012-01-17,2.27396062992126,2298.376
2012-01-18,0.3585191489361702,2266.384
2012-01-19,2.352171615720524,2296.075
2012-01-20,2.588009128630705,2319.118
2012-01-30,1.25823125,2285.038
2012-01-31,2.2187690566037737,2292.61
2012-02-01,2.2335818867924533,2268.08
2012-02-02,2.297390613718412,2312.556
2012-02-03,1.6213479452054795,2330.405
2012-02-06,2.4323,2331.136
2012-02-07,1.2384696202531646,2291.902
2012-02-08,2.295574568965517,2347.53
2012-02-09,1.8192208333333333,2349.589
2012-02-10,2.50330303030303,2351.981
2012-02-13,0.5140149253731343,2351.855
2012-02-14,0.2481,2344.771
2012-02-15,2.4294545454545453,2366.702
2012-02-16,0.9456241379310344,2356.86
2012-02-17,0.6590078947368421,2357.181
2012-02-20,1.8633727272727272,2363.597
2012-02-21,2.3335988095238096,2381.43
2012-02-22,0.9272482758620688,2403.587
2012-02-23,1.4109741935483873,2409.554
2012-02-24,1.1613526315789473,2439.628
2012-02-27,2.552725,2447.057
2012-02-28,2.1803710622710617,2451.857
2012-02-29,2.585002714932126,2428.487
2012-03-01,1.1991357142857142,2426.115
2012-03-02,1.2348944444444447,2460.693
2012-03-05,1.6246306122448977,2445.002
2012-03-06,1.2423194444444443,2410.445
2012-03-07,0.9564328767123288,2394.794
2012-03-08,1.2376944444444449,2420.276
2012-03-09,2.3943740088105727,2439.462
2012-03-12,1.0254825,2434.859
2012-03-13,2.444911374407583,2455.795
2012-03-14,2.7125448453608247,2391.23
2012-03-15,0.5803090909090909,2373.774
2012-03-16,1.293421212121212,2404.736
2012-03-19,2.2308705882352937,2410.184
2012-03-20,0.2735978723404255,2376.839
2012-03-21,1.1885821428571428,2378.195
2012-03-22,0.6765869565217392,2375.772
2012-03-23,2.595638725490196,2349.539
2012-03-26,1.76155,2350.599
2012-03-27,0.3583,2347.179
2012-03-28,1.6519,2284.881
2012-03-29,1.84436625,2252.16
2012-03-30,0.8621096153846153,2262.788
2012-04-05,1.008955,2302.241
2012-04-06,1.113689705882353,2306.553
2012-04-09,2.1902556195965417,2285.777
2012-04-10,0.925937,2305.863
2012-04-11,2.235092857142857,2308.925
2012-04-12,1.6916080459770113,2350.864
2012-04-13,1.814907086614173,2359.161
2012-04-16,1.1729704761904762,2357.026
2012-04-17,2.6820177339901483,2334.985
2012-04-18,2.2749954545454547,2380.848
2012-04-19,1.6498253731343289,2378.634
2012-04-20,1.1342924242424242,2406.863
2012-04-23,2.008237741046832,2388.588
2012-04-24,0.6790093749999999,2388.834
2012-04-25,2.1928333333333336,2406.813
2012-04-26,2.653303896103896,2404.697
2012-04-27,2.744511363636364,2396.316
2012-05-02,2.547541037735849,2438.436
2012-05-03,1.6837097345132748,2440.08
2012-05-04,2.6561743902439017,2452.014
2012-05-07,2.402896989966555,2451.947
2012-05-08,2.327954333333333,2448.884
2012-05-09,1.2653193916349808,2408.587
2012-05-10,2.5089233766233763,2410.23
2012-05-11,1.835737553648069,2394.983
2012-05-14,2.001985929648241,2380.725
2012-05-15,1.6244823943661972,2374.843
2012-05-16,1.387227096774193,2346.192
2012-05-17,2.2863358778625957,2378.886
2012-05-18,2.378952427184466,2344.52
2012-05-21,1.21769776119403,2348.3
2012-05-22,0.879992261904762,2373.307
2012-05-23,0.9400403669724772,2363.437
2012-05-24,1.224281526104418,2350.973
2012-05-25,1.1579965174129356,2333.553
2012-05-28,2.2886656429942414,2361.367
2012-05-29,1.0840357142857142,2389.636
2012-05-30,1.932038075313808,2384.668
2012-05-31,2.2733407582938385,2372.234
2012-06-01,1.804087131367292,2373.436
2012-06-04,2.03795873015873,2308.55
2012-06-05,1.9125417508417504,2311.916
2012-06-06,1.0027890625,2309.555
2012-06-07,2.165341487279844,2293.13
2012-06-08,2.3361495575221243,2281.447
2012-06-11,1.6090097872340423,2305.856
2012-06-12,1.284129530201342,2289.791
2012-06-13,1.776765948275862,2318.924
2012-06-14,1.4906757869249396,2295.946
2012-06-15,1.8259919444444443,2306.85
2012-06-18,1.3050545454545452,2316.052
2012-06-19,2.2059757777777778,2300.795
2012-06-20,2.072637136465324,2292.877
2012-06-21,0.9695227272727268,2260.877
2012-06-25,1.2914104100946373,2224.114
2012-06-26,2.20567578125,2222.067
2012-06-27,1.18235672823219,2216.934
2012-06-28,0.9359131313131313,2195.843
2012-06-29,1.0665229885057474,2225.431
2012-07-02,1.61430974025974,2226.11
2012-07-03,2.1630075664621677,2229.193
2012-07-04,1.638308823529412,2227.315
2012-07-05,2.6114750000000004,2201.353
2012-07-06,2.6800986754966885,2223.579
2012-07-09,1.7754000000000003,2170.814
2012-07-10,1.2409245398773008,2164.437
2012-07-11,0.9569361702127662,2175.383
2012-07-12,0.4002176470588235,2185.491
2012-07-13,1.3981167883211678,2185.895
2012-07-16,1.956959842519685,2147.955
2012-07-17,2.2472325925925927,2161.186
2012-07-18,2.570985714285714,2169.099
2012-07-19,3.336877049180328,2184.841
2012-07-20,3.79650625,2168.638
2012-07-23,3.9884148148148144,2141.402
2012-07-24,2.858524427480916,2146.589
2012-07-25,2.0924740740740737,2136.151
2012-07-26,1.6694555555555557,2126.004
2012-07-27,1.994543157894737,2128.765
2012-07-30,1.3150094488188977,2109.914
2012-07-31,1.4661786206896554,2103.634
2012-08-01,2.8699198697068407,2123.36
2012-08-02,1.6887999999999996,2111.182
2012-08-03,3.2353212871287127,2132.796
2012-08-06,1.8124479338842976,2154.916
2012-08-07,3.762748876404495,2157.62
2012-08-08,1.6242124260355029,2160.99
2012-08-09,2.6487996563573883,2174.102
2012-08-10,1.4594628205128208,2168.814
2012-08-13,2.46288164983165,2136.078
2012-08-14,2.601800831600832,2142.525
2012-08-15,1.893712030075188,2118.945
2012-08-16,2.509879897785349,2112.197
2012-08-17,2.484378586278586,2114.891
2012-08-20,2.6834322033898306,2106.957
2012-08-21,2.094239754098361,2118.268
2012-08-22,1.849496656976744,2107.711
2012-08-23,2.389375463917525,2113.072
2012-08-24,2.560816615384615,2092.104
2012-08-27,2.8070927184466017,2055.708
2012-08-28,2.477852926208651,2073.154
2012-08-29,2.9188252500000003,2053.235
2012-08-30,1.5752928229665069,2052.585
2012-08-31,2.2642392180094792,2047.522
2012-09-03,2.249376403061225,2059.147
2012-09-04,2.727616361679225,2043.649
2012-09-05,2.5795110701107014,2037.681
2012-09-06,2.6100210322580644,2051.918
2012-09-07,2.4479987975951905,2127.762
2012-09-10,2.3450123766816144,2134.893
2012-09-11,2.6058850984067483,2120.554
2012-09-12,1.9674859045504995,2126.554
2012-09-13,2.372925456498389,2110.379
2012-09-14,2.6817701149425286,2123.847
2012-09-17,2.3896384544618217,2078.5
2012-09-18,2.482983816013628,2059.543
2012-09-19,2.134259351432881,2067.831
2012-09-20,2.53659273255814,2024.837
2012-09-21,2.840952225020991,2026.69
2012-09-24,2.590025534591196,2033.192
2012-09-25,2.2312737061769616,2029.293
2012-09-26,2.624849467570185,2004.172
2012-09-27,2.442897729516288,2056.323
2012-09-28,1.9619121921182263,2086.169
2012-10-08,2.353336540084389,2074.419
2012-10-09,2.150101652242329,2115.23
2012-10-10,1.9651792723263504,2119.942
2012-10-11,2.3782519871106333,2102.868
2012-10-12,2.656194067067928,2104.932
2012-10-15,2.219318482490273,2098.703
2012-10-16,2.2858758007117443,2098.808
2012-10-17,2.0648298884758365,2105.618
2012-10-18,2.1477853517041336,2131.688
2012-10-19,2.5539952006980804,2128.302
2012-10-22,2.476020654911838,2132.758
2012-10-23,2.129482767191384,2114.447
2012-10-24,2.699116193853428,2115.99
2012-10-25,2.450663636363636,2101.58
2012-10-26,1.8853362378976488,2066.209
2012-10-29,2.6719641921397383,2058.943
2012-10-30,2.809712885154062,2062.347
2012-10-31,1.6568589743589743,2068.88
2012-11-01,3.0358,2104.428
2012-11-02,3.368911297071129,2117.046
2012-11-05,0.843840909090909,2114.027
2012-11-06,2.1943455555555555,2105.999
2012-11-07,0.8899132075471696,2105.73
2012-11-08,2.6146901408450707,2071.509
2012-11-09,3.97,2069.067
2012-11-12,1.130642528735632,2079.274
2012-11-13,2.1392530303030304,2047.889
2012-11-14,2.9934832142857144,2055.419
2012-11-15,3.180003717472119,2030.29
2012-11-16,4.213534224598931,2014.725
2012-11-19,2.7144,2016.982
2012-11-20,2.0064864583333333,2008.923
2012-11-21,1.2704267605633803,2030.319
2012-11-22,1.1143689655172413,2015.611
2012-11-23,3.4528718631178714,2027.384
2012-11-26,4.7867,2017.464
2012-11-27,1.7702282608695652,1991.165
2012-11-28,3.0718050335570464,1973.523
2012-11-29,3.023695785440613,1963.488
2012-11-30,2.245917142857143,1980.117
2012-12-03,3.092696385542169,1959.767
2012-12-04,1.8466141414141413,1975.143
2012-12-05,2.0381043478260867,2031.907
2012-12-06,3.0216814814814814,2029.237
2012-12-10,1.5367767605633806,2083.77
2012-12-11,3.9665,2074.704
2012-12-12,2.2991857142857146,2082.726
2012-12-13,2.764631034482759,2061.476
2012-12-14,0.6349698924731183,2150.625
2012-12-17,3.0613138461538463,2160.342
2012-12-18,3.0193156250000004,2162.464
2012-12-19,3.138247058823529,2162.239
2012-12-20,2.8297803225806453,2168.353
2012-12-21,3.805206936416185,2153.31
2012-12-24,0.8326371212121211,2159.053
2012-12-25,0.9620240506329112,2213.611
