index,total_amt,tmt_amt,tmt_pct,交通运输_amt,传媒_amt,农林牧渔_amt,医药_amt,商贸零售_amt,国防军工_amt,基础化工_amt,家电_amt,建材_amt,建筑_amt,房地产_amt,有色金属_amt,机械_amt,汽车_amt,消费者服务_amt,煤炭_amt,电力及公用事业_amt,电力设备及新能源_amt,电子_amt,石油石化_amt,纺织服装_amt,综合_amt,综合金融_amt,计算机_amt,轻工制造_amt,通信_amt,钢铁_amt,银行_amt,非银行金融_amt,食品饮料_amt,交通运输_pct,传媒_pct,农林牧渔_pct,医药_pct,商贸零售_pct,国防军工_pct,基础化工_pct,家电_pct,建材_pct,建筑_pct,房地产_pct,有色金属_pct,机械_pct,汽车_pct,消费者服务_pct,煤炭_pct,电力及公用事业_pct,电力设备及新能源_pct,电子_pct,石油石化_pct,纺织服装_pct,综合_pct,综合金融_pct,计算机_pct,轻工制造_pct,通信_pct,钢铁_pct,银行_pct,非银行金融_pct,食品饮料_pct
2019-01-04,306946801664.0,69336522752.0,22.58910090482043,4850334720.0,10313559040.0,7018357760.0,22611269632.0,4177577472.0,10102042624.0,13900444672.0,5697740288.0,4777816064.0,8147960832.0,8948357120.0,12204307456.0,16746057728.0,8762347520.0,2422947072.0,1911567104.0,8205478912.0,20128796672.0,19491940352.0,3213750784.0,2908957696.0,2264748288.0,828950784.0,21344231424.0,4806256128.0,18186797056.0,4173236480.0,10967623680.0,38049603584.0,9783755776.0,1.5801874115337515,3.360047729472601,2.286506235592792,7.366510909845374,1.3610102628054077,3.291137933099633,4.5286168797471795,1.8562631234832163,1.5565616054960711,2.6545188898626098,2.9152794788835554,3.9760334331026757,5.45568731689575,2.8546795315990043,0.7893703595753001,0.622768210529361,2.673257667946691,6.557747649716199,6.350266641102485,1.0470057894650877,0.947707446446794,0.7378308800490815,0.2700633398055122,6.953723351502619,1.5658270755533654,5.9250648507842145,1.3595960138292116,3.5731350255298424,12.396155743512546,3.1874434667378653
2019-01-07,332364120064.0,83761201152.0,25.201637630400946,5666032128.0,11710318592.0,8120814592.0,20882345984.0,4216701440.0,13770858496.0,14862794752.0,5543745024.0,4834725376.0,9247864832.0,9465191424.0,13272616960.0,19823241216.0,10121003008.0,2477258752.0,2352898304.0,8123706880.0,23914414080.0,23530012672.0,3555330816.0,3087279104.0,2143544064.0,767431488.0,24914366464.0,5339713536.0,23606505472.0,4487250432.0,8510243328.0,33978429440.0,10037492736.0,1.7047664852959907,3.5233401817696395,2.443348755706921,6.282972415909064,1.2686993527424175,4.1433047867345865,4.471840928298163,1.667973372977955,1.454647202913788,2.7824498114354923,2.8478379140857273,3.993396446476902,5.96431444290161,3.0451551166386737,0.7453448198689375,0.7079278905156569,2.444218972383571,7.195245405970729,7.079588695515347,1.0697095749431034,0.9288845930197018,0.6449384679631602,0.23090082282414345,7.4961059151639144,1.6065854325586604,7.102603454143706,1.3501007362455175,2.5605180626480584,10.22325437338336,3.0200289772756403
2019-01-08,284278816768.0,73709248512.0,25.92850545461294,5866195968.0,10763117568.0,5702823424.0,16727623680.0,3282739712.0,9682808832.0,12534836224.0,4150662400.0,4606194688.0,8205064704.0,7071138816.0,11332240384.0,19326617600.0,8515386880.0,2286966784.0,2019345024.0,9517067264.0,23011649536.0,23632474112.0,2964907776.0,2848934912.0,2090266368.0,630551616.0,18381746176.0,4931025920.0,20931913728.0,3094191616.0,5910798336.0,26221854720.0,8037665792.0,2.0635360856969527,3.786113116118597,2.006066962299929,5.884231498561293,1.1547605795331013,3.4060957978104085,4.40934585506935,1.4600674250685926,1.620308801186237,2.8862736933002484,2.4873956126568366,3.9863119288442244,6.79847264728573,2.9954348962094524,0.8044801965903755,0.7103396049548032,3.3477933291691166,8.094746487839723,8.31313229057319,1.0429576884090037,1.0021622238300705,0.7352874166863677,0.22180745761109358,6.4660977504353925,1.7345738159675157,7.363163378114993,1.088435519458761,2.0792257415450703,9.223991790214766,2.8273882251872258
2019-01-09,359419183104.0,89010339840.0,24.765049842719257,6338177024.0,12565531648.0,6505071616.0,22825654272.0,5088947200.0,8177653248.0,18316670976.0,13723814912.0,5083176960.0,9884156928.0,9534368768.0,11864148992.0,21137969152.0,15917626368.0,3183033856.0,2379639296.0,10701236224.0,24178810880.0,29034809344.0,3783895552.0,3771742720.0,2593595136.0,803432448.0,21596596224.0,6501933568.0,25813401600.0,4785344000.0,11189567488.0,29224849408.0,12914328576.0,1.7634498440685658,3.4960659415788866,1.8098843695044848,6.35070562313177,1.4158807985848334,2.275241175881742,5.096186246325079,3.8183312291455893,1.4142753639638521,2.750036000482468,2.6527156079037595,3.3009225855835966,5.881146623685806,4.4287080702073,0.8856048885623812,0.6620791009119392,2.977369246566769,6.727189870943455,8.078258120017653,1.0527806332766352,1.0493993913810171,0.721607320344259,0.22353632910225668,6.008748903575049,1.8090112808805279,7.181976592643566,1.3314102933162957,3.1132360246788036,8.131132332895994,3.593110546985792
2019-01-10,295414890496.0,81047273472.0,27.43506711388924,5447574016.0,11693286400.0,4838877696.0,18668765184.0,3648981760.0,6245020160.0,13337083904.0,7733892608.0,3945150720.0,8047202304.0,7031918080.0,10129975296.0,16649819136.0,10452152320.0,2162982912.0,1860057216.0,9068479488.0,24276004864.0,23493623808.0,2922600448.0,3164964864.0,2123398144.0,615500160.0,18892308480.0,6208838656.0,26968051712.0,3381873664.0,9434975232.0,25054175232.0,7917362176.0,1.8440417836939609,3.9582589693996253,1.6379938356782051,6.319507169274793,1.235205765651616,2.113982863055632,4.514695884695287,2.61797656679216,1.3354610234359254,2.72403408321388,2.380353295053424,3.429067261637295,5.636079856382677,3.538126430408058,0.7321847955491896,0.6296423355224153,3.0697435301159235,8.217596893386355,7.952755451343138,0.9893206273701944,1.071362671897155,0.7187850756049656,0.20835109529061943,6.3951781334650795,2.1017351717022095,9.128873519787978,1.1447878129372058,3.193804894586975,8.48101298818559,2.680082294669301
2019-01-11,279565402112.0,81359716352.0,29.102212125449455,6117754880.0,9723152384.0,4921788928.0,15264841728.0,3551019264.0,8335939072.0,13503969280.0,5811695616.0,4856368640.0,7348786176.0,6182990336.0,10335849472.0,17156519936.0,8890287104.0,1893064320.0,2083957120.0,8064912896.0,21780496384.0,23110293504.0,2445358592.0,2947584000.0,1904220928.0,473880576.0,19623000064.0,5721021440.0,28903274496.0,2794201088.0,8271516672.0,18359715840.0,9187937280.0,2.1883090088340382,3.4779526760270194,1.7605143164418549,5.460204164278014,1.2701926766236205,2.9817491753362386,4.830343518183275,2.0788322060222986,1.737113606802616,2.628646506500084,2.2116436044267593,3.6971132314359965,6.136853776035822,3.1800383870241413,0.6771454213213397,0.7454274041982926,2.8848036398899675,7.790841148245612,8.266506988851757,0.874700007056072,1.0543450576259554,0.681136118280161,0.16950615935306368,7.019108915393829,2.046398229816733,10.338645010308078,0.9994802886519492,2.958705408291635,6.567234608181129,3.286507275431425
2019-01-14,266324623360.0,69906931712.0,26.24876769937432,5477891072.0,10007756800.0,5703742464.0,16901097472.0,3859520256.0,6812894208.0,13420853248.0,4690589696.0,4432105472.0,9045042176.0,6157901312.0,10551613440.0,16700551168.0,9724936192.0,1841390976.0,3187010560.0,8464287232.0,19410993152.0,20080097280.0,2159124224.0,2961707776.0,1870375424.0,549201920.0,15925873664.0,6452330496.0,23893209088.0,5285385216.0,7078599680.0,16212849664.0,7465696768.0,2.0568473928133,3.7577286973094397,2.1416504384913964,6.3460513935109235,1.4491789032901234,2.558116527885137,5.039283667683471,1.7612301997549702,1.6641741255779317,3.396247054397787,2.31217873672768,3.9619368674510533,6.270749943171909,3.6515347583368114,0.6914084596342147,1.1966638757588741,3.178184249437025,7.288471079807557,7.539707379162254,0.8107114530981384,1.1120668222992507,0.7022915870124973,0.20621522451479268,5.979872781974222,2.422731482577999,8.971460763394282,1.9845649828839018,2.657884047931842,6.08762699425075,2.8032318881414002
2019-01-15,301931266048.0,74355482624.0,24.626625654654532,5461304832.0,9424772096.0,5332130304.0,19075602432.0,3777655552.0,6021250560.0,14440697856.0,8088590336.0,4969773056.0,8327304192.0,7796057088.0,9763054592.0,18677903360.0,9333083136.0,2164748288.0,3663424768.0,8771430400.0,21253486592.0,20886585344.0,2373433344.0,3194469632.0,1924740864.0,563830656.0,19426830336.0,5662670848.0,24617297920.0,3919159040.0,7716736512.0,28789698560.0,16513555456.0,1.8087907567452057,3.121495901819483,1.7660079970493403,6.317862565769332,1.25116408162891,1.994245458184103,4.782776571971273,2.6789508890126346,1.6459948388418715,2.75801320644817,2.582063523941442,3.233535473086084,6.186144152765766,3.0911284075218157,0.7169672476569073,1.2133307079955082,2.905108342971525,7.039180430098681,6.917662293602783,0.7860839902624327,1.0580122005291608,0.6374764989373479,0.1867413942848715,6.4341896718015255,1.875483424462496,8.153278804880852,1.2980302077681962,2.555792453363614,9.535182936444585,5.4693095127732585
2019-01-16,287509577728.0,80267173888.0,27.91808694593722,4806991360.0,11033491456.0,4508914176.0,19675557888.0,4240440576.0,5701831680.0,13529905152.0,6363949056.0,5632640512.0,7504793088.0,8350553600.0,8906989568.0,19543867392.0,8951568384.0,2495719680.0,4265960192.0,8888275968.0,19703955456.0,21796118528.0,2265997056.0,2896726528.0,1767145344.0,474759072.0,27025616896.0,5195206656.0,20411949056.0,3614024192.0,6517846016.0,18364442624.0,13074332672.0,1.6719412960035998,3.837608313152717,1.5682657293127407,6.843444327483994,1.4748867183867147,1.9831797344136648,4.705897194423221,2.2134737584361965,1.9591140429167861,2.610275854914284,2.904443624448604,3.0979801223966548,6.797640463473388,3.113485280990771,0.8680474924425262,1.483762810863934,3.091471260970931,6.85332141339689,7.581006066038028,0.7881466328553962,1.0075234887445954,0.6146387741113158,0.16512808921070046,9.399901425742321,1.8069682050435736,7.099571853328252,1.2570100170433511,2.267001352617979,6.387419427596871,4.547442480114191
2019-01-17,278304784384.0,69062287360.0,24.815343190330886,5315065344.0,10622816256.0,4238369536.0,18224095232.0,3738288896.0,4717265920.0,13741784064.0,7967337472.0,4553446912.0,7508205568.0,9835298816.0,10383143936.0,18505668608.0,9192876032.0,2600621056.0,6006585344.0,8553546240.0,19295490048.0,19727820800.0,2636784640.0,2969524736.0,1809752832.0,638024192.0,20795240448.0,5273206272.0,17916413952.0,4873493504.0,8339958784.0,17828843520.0,10495825920.0,1.909800205470549,3.816972201722133,1.5229237058864116,6.548250786394933,1.343235584064547,1.6949999370083413,4.937674389758004,2.8628100985165994,1.636136770727317,2.6978356066061413,3.5340027796394002,3.730853552870842,6.649425251154219,3.3031685216434634,0.9344507180342647,2.158275991300322,3.073445632252577,6.93322254258354,7.088566890312566,0.9474449552982931,1.067004558535617,0.6502772979651457,0.22925376342782,7.47211029592186,1.8947594751817576,6.437695274142054,1.7511353657778446,2.9966997522014114,6.406229616016977,3.771342250989852
2019-01-18,309574074368.0,66543263744.0,21.495102223869697,7893984768.0,9681986560.0,4716241920.0,23387965440.0,3684522752.0,4398849024.0,17086452736.0,7273966080.0,5185553408.0,8886000640.0,8738698240.0,14715140096.0,17948860416.0,8959759360.0,3516485120.0,7114312704.0,7969583616.0,19139534848.0,21029079040.0,2975335680.0,2807427584.0,1600881152.0,527468672.0,16436212736.0,5977101824.0,19395985408.0,10069548032.0,13689637888.0,18495275008.0,16272219136.0,2.549950212761093,3.1275185364814275,1.5234615268181861,7.55488504253687,1.1901909937135424,1.4209358561372798,5.519342267559789,2.3496690072803763,1.6750606195258384,2.8703956098846133,2.8228133308127243,4.753350268765617,5.797921047698475,2.8942214810111215,1.1359107274014968,2.298097060783909,2.574370490251815,6.1825380200437134,6.792907023280671,0.9611062186244735,0.9068677956096305,0.5171237789431244,0.1703852860020126,5.309298838914327,1.9307501237635423,6.265377825193272,3.252710373941077,4.422087965843908,5.974426329387684,5.256324893878783
2019-01-21,299662114816.0,69873188864.0,23.31732488336201,7750042112.0,8613371904.0,6417261056.0,23220027392.0,3847969536.0,5134502912.0,18241449984.0,7344559616.0,6064401408.0,7178022912.0,7547115520.0,12541708288.0,16103340032.0,8940769280.0,2881170432.0,4936861184.0,7337086464.0,18101895168.0,22907576320.0,3680467200.0,2619769088.0,1202653568.0,388802144.0,17108794368.0,5396122112.0,21243447296.0,7890426880.0,10831488000.0,18036742144.0,16154273792.0,2.58626023405018,2.874361315006011,2.141498954560992,7.74873640809005,1.284102776342865,1.7134307802481845,6.087339400644858,2.450947000927943,2.0237464491377875,2.3953721732249953,2.5185417664939447,4.185283246666307,5.373832471911856,2.9836168264012466,0.9614730356452,1.6474759203482747,2.4484531414674002,6.040768676786191,7.6444686156158985,1.2282057083725444,0.8742410062775547,0.40133654157064846,0.12974684645696177,5.709361818561958,1.800735510163957,7.089133475896346,2.6331079205140493,3.614567028818709,6.019026514270918,5.39082953543164
2019-01-22,266356326400.0,61937532928.0,23.253636872504938,7161061888.0,8395802112.0,5930391552.0,18662201344.0,3600761344.0,5270108160.0,18570889216.0,5507004928.0,5007457792.0,8038053376.0,8798602240.0,11323539456.0,16224081920.0,8758657024.0,2430754048.0,4079191808.0,7196098048.0,16008018944.0,20330637312.0,3004472576.0,2806172416.0,1203110784.0,336711072.0,15254943744.0,4873917440.0,17956147200.0,6182324224.0,7129477632.0,15457193984.0,10858544128.0,2.6885270512576045,3.15209412349066,2.226487965258256,7.006479476659429,1.3518587647858473,1.9785931992790842,6.972197532155182,2.067532993276784,1.8799845529030392,3.0177820383094156,3.303320164728026,4.251274827613781,6.091119418592491,3.2883232556852082,0.9125948239538417,1.531479226768612,2.7016809194136715,6.010001399388575,7.632871945180875,1.1279899436246317,1.0535407414298983,0.45169221255636,0.12641376931079343,5.727269162396738,1.8298485738538854,6.741400680318138,2.321072792810526,2.676669155322905,5.80320137047813,4.076698411770857
2019-01-23,233136930816.0,50653732864.0,21.727030842650038,6097568768.0,7079466496.0,6258301440.0,15202523136.0,3330844160.0,4006848256.0,19804133376.0,4954294784.0,4550424576.0,7720800768.0,6615759360.0,9633428480.0,14398519296.0,10098046976.0,2049218944.0,3456849664.0,6626484224.0,16395812864.0,17021933568.0,2661034240.0,2321612288.0,1110866304.0,326021376.0,12458517504.0,4619397632.0,14093814784.0,4487008768.0,6332312064.0,10651167744.0,8773917696.0,2.6154452435562083,3.0366130630703756,2.6843887058542752,6.520855826140378,1.4287072186897842,1.7186673265259498,8.494635880589048,2.1250579076680505,1.951824861069033,3.3117021576017627,2.8377140150401114,4.132090289720356,6.175992471722049,4.3313802496481095,0.8789765468849363,1.4827550709794106,2.8423142574652225,7.032696538730778,7.301260039935207,1.1414039940759892,0.9958148972254848,0.47648662960083976,0.13984115466344013,5.34386270780613,1.9814096444658928,6.045294812224899,1.9246237617931532,2.716134265745176,4.568631707863686,3.7634182046107014
2019-01-24,288282705920.0,74828800000.0,25.95674262221106,8809834496.0,8913459200.0,7519519232.0,16857543680.0,3630682880.0,6101562880.0,20274446336.0,6082911744.0,4409797632.0,8701248512.0,7128412160.0,8640207872.0,16776378368.0,10706898944.0,3406148352.0,3037670912.0,7703858176.0,19581417472.0,28043243520.0,2766742528.0,2497187072.0,1460122240.0,405567744.0,20390475776.0,4680884224.0,17481625600.0,3968257024.0,8177890304.0,21096607744.0,9032115200.0,3.055970516124119,3.0919160313673246,2.6083837419254374,5.847573695481428,1.2594175111591792,2.116520607966409,7.0328347554869515,2.1100508698874365,1.5296781740434136,3.0183040235561833,2.4727158492740706,2.99713014154852,5.819418932697105,3.714027489034053,1.1815305885692722,1.0537125015202855,2.6723275513231313,6.792435713238361,9.727688461402936,0.9597323985046073,0.8662285391108347,0.5064897095856981,0.14068403538315172,7.073083246852299,1.6237131565217686,6.06405630341601,1.3765158098318993,2.8367606297789534,7.3180275163139425,3.1330756283751757
2019-01-25,301014351872.0,73388507136.0,24.3804013594697,7294933504.0,8988383232.0,5699438592.0,18753423360.0,4345972224.0,4949423616.0,20114655232.0,7130050560.0,6060736000.0,8365379072.0,9315671040.0,9010338816.0,18414297088.0,10851687424.0,2329019136.0,2737775872.0,8447688704.0,20613871616.0,30581417984.0,2867099648.0,2552659200.0,1513332224.0,502754112.0,16979331072.0,6652155392.0,16839377920.0,4617089536.0,13415746560.0,20565057536.0,10505576448.0,2.4234503965119965,2.986031455344734,1.89341091431533,6.230076155297239,1.4437757525422021,1.6442483839124846,6.682291095726005,2.3686746215449235,2.013437552830438,2.7790631974774413,3.0947597621396112,2.9933253215220303,6.117414991505219,3.6050398781698125,0.7737236186633275,0.9095167240278901,2.80640728638487,6.848135807413466,10.159455120267522,0.9524793851753532,0.848019100792066,0.5027442095662976,0.16701998056683542,5.640704825668944,2.2099130325947676,5.594210978737848,1.533843654724915,4.456846152539851,6.831919278302337,3.4900583253476483
2019-01-28,289618919424.0,67033657344.0,23.145469045087903,7581649408.0,8527370752.0,6152280064.0,20714821632.0,5084548608.0,4531046400.0,16985964544.0,7215115776.0,5505818112.0,6760118784.0,7051733504.0,9033787392.0,17840023552.0,10651854848.0,2680632064.0,3301386240.0,7840203264.0,20106123264.0,25360656384.0,3221509376.0,2444656640.0,1368249856.0,360225568.0,19026855936.0,5855648768.0,14118773760.0,3892093696.0,10860870656.0,21224140800.0,14320765952.0,2.6178018421857723,2.944341747065215,2.1242673221196253,7.152440756701274,1.7555996058932384,1.5644856382350425,5.864936095259948,2.4912446294425687,1.901056092243588,2.3341426718408664,2.434831784478939,3.119197948105939,6.159826708655844,3.67788639954345,0.9255721516160945,1.1399069669087447,2.707075656380721,6.942268586592156,8.756560667527449,1.112326978640416,0.8440942480076864,0.4724311031617696,0.1243791561395312,6.569617749365614,2.0218460795468176,4.874948704345595,1.3438672113481658,3.750055651612927,7.3282991464131575,4.944692833079216
2019-01-29,283090518016.0,65169100800.0,23.02058763985755,6310696448.0,9704782848.0,7077950464.0,18704156672.0,6597301760.0,5142630912.0,17380648960.0,6996600832.0,5704589312.0,6953152000.0,9188250624.0,10830527488.0,17409908736.0,9731840000.0,2705581568.0,3022695936.0,7642843648.0,19703150592.0,23070384128.0,3008361984.0,2694124544.0,1421546496.0,413310400.0,18249449472.0,5478117888.0,14144484352.0,6044048384.0,9160730624.0,17037849600.0,11560807424.0,2.2292150553920442,3.428155388606656,2.5002428599886772,6.607129339083996,2.330456634943572,1.8166030243758795,6.13960830684469,2.471506598325755,2.0151114039353244,2.456158563250435,3.2456935288382525,3.825817821064522,6.149944144372935,3.437713162632302,0.9557301978751133,1.0677489155002924,2.69978793410807,6.9600178522709815,8.149472574950774,1.0626855343243853,0.951683073979797,0.5021526351227544,0.14599937959654308,6.446506792208617,1.9351117537926092,4.9964528840915,2.135023252053393,3.235972256577751,6.018516522350295,4.083784757265022
2019-01-30,228459200512.0,52862836736.0,23.1388521965975,5494582784.0,7625334784.0,5445915648.0,15575123968.0,5194479104.0,4308902912.0,13709589504.0,5236858880.0,3845633280.0,5083132928.0,9880794112.0,6874349056.0,15378140160.0,6857320960.0,2717983744.0,2213587968.0,6168990720.0,17844994048.0,17441501184.0,2297922560.0,1856847616.0,1270939264.0,414786976.0,15560962048.0,4285820672.0,12235036672.0,5005342720.0,7581087744.0,11474873344.0,9578358784.0,2.4050608474887807,3.337722782409664,2.383758516091782,6.817464095599821,2.2737009900930456,1.8860710806758125,6.000891832447734,2.29225125022922,1.6832910521360267,2.2249631079020626,4.32497097506082,3.009005126777076,6.73124134442213,3.001551675149022,1.1897020290313218,0.9689204737822452,2.7002592612486924,7.811020089367195,7.634405243873673,1.0058349827234467,0.8127699002003937,0.5563090745094518,0.1815584467906833,6.81126521196184,1.8759676399090277,5.355458061912173,2.1909131734605234,3.3183551929666306,5.022723233856924,4.192590520554189
2019-01-31,275278954496.0,63898554368.0,23.21229186771286,5980551680.0,10322013184.0,5867973120.0,18149330944.0,5441785344.0,5144111616.0,14872889344.0,7431571968.0,4694405632.0,5936472576.0,8469139968.0,10041192448.0,16730683392.0,8576931328.0,2703698432.0,2706897920.0,8004496384.0,16562217984.0,21744635904.0,2953138176.0,2396518144.0,1339755008.0,416051520.0,18014224384.0,5347835904.0,13817682944.0,4970607104.0,12929739776.0,19967524864.0,13744864256.0,2.1725422820460842,3.7496557638771426,2.1316461081245737,6.593068829845372,1.9768257816741575,1.8686904799599373,5.402842862154256,2.699651334264271,1.7053267441366329,2.156529759737322,3.0765664536563992,3.647642612703219,6.077719752544,3.1157235916211783,0.9821667758620053,0.9833290470591834,2.907776367668641,6.01652168227799,7.899127611775336,1.0727802208515402,0.8705780463267574,0.4866899507275873,0.15113815030347535,6.543988957303948,1.9426969685318634,5.019520278729038,1.8056618651071732,4.6969590536525665,7.25356026600651,4.993067588899072
2019-02-01,251946926080.0,60149608448.0,23.87392034658159,5276824576.0,8759742464.0,4865825280.0,19991386112.0,4619630080.0,4030521856.0,14382076928.0,6034695168.0,4892620800.0,5358885376.0,7812077568.0,7574493184.0,15567395840.0,7320060416.0,2543699200.0,2908698112.0,7095486976.0,17232232448.0,22126022656.0,2444901376.0,2030867584.0,931999360.0,330112928.0,17500381184.0,4234520832.0,11763462144.0,4054614784.0,9374989312.0,18878261248.0,12010445824.0,2.0944191136209636,3.4768205352974,1.9312897980961943,7.9347608732690755,1.8335727098861851,1.599750359613516,5.708375629648802,2.395224764950623,1.9419251808797462,2.126989782879275,3.100683818432241,3.006384440505098,6.1788393620079045,2.905397787498976,1.0096170806990938,1.154488430264241,2.816262570215677,6.839627978841979,8.78201730827007,0.970403336146946,0.8060696018792245,0.36991892479135263,0.13102478888556876,6.946058622855812,1.6807193871678454,4.669023880158308,1.60931305933558,3.7210175404256316,7.492951607595974,4.767053923168866
2019-02-11,308228685824.0,80519544832.0,26.123313155212628,6414467072.0,11121321984.0,7684378112.0,22897455104.0,5084860416.0,5306204160.0,17137931264.0,6780207616.0,5833137664.0,6819957248.0,8499352576.0,10908761088.0,17005321216.0,8634657792.0,2954401024.0,3108667904.0,8413513216.0,19165851648.0,29729212416.0,3080005632.0,2363666432.0,1015641984.0,390874528.0,22611249152.0,4916250624.0,17057763328.0,6221232128.0,9721139200.0,19666290688.0,17684918272.0,2.0810740099844858,3.6081398310702095,2.4930768826584218,7.428722944065807,1.6497038237717687,1.7215153566303258,5.560135072498034,2.199732837284175,1.8924707310761946,2.2126289867433773,2.757482663652263,3.5391777565534417,5.517111806300247,2.8013803351614164,0.958509431431368,1.0085589197155596,2.729633419260709,6.218062279558169,9.645180277923748,0.9992598916502851,0.7668547869518103,0.32950923476990596,0.12681315723585546,7.335867877304297,1.595001000915016,5.534125833356102,2.018381939814762,3.153872318539104,6.380421937505694,5.7375964942140945
2019-02-12,350613372928.0,92290760704.0,26.322658469433886,8199432192.0,11629834240.0,8101784064.0,32047306752.0,6062195200.0,5606842880.0,20173441024.0,6851667968.0,6236861440.0,8494066176.0,9655013376.0,11959451648.0,19158820864.0,10797718528.0,2696070656.0,3901942784.0,9474308096.0,21581879296.0,38873292800.0,4052118016.0,2901438208.0,1283457536.0,447562240.0,22306693120.0,6341374976.0,19480940544.0,6649208832.0,10009561088.0,19909984256.0,15729088512.0,2.338596535416175,3.3169967656619415,2.310745878384889,9.1403549397932,1.729025664187914,1.5991526031014767,5.753756867722984,1.9541947047772816,1.7788429996025188,2.4226304048431984,2.7537493209030277,3.411008413092083,5.4643725377623715,3.0796653412924324,0.7689583068337926,1.1128904614831336,2.7022095640218464,6.155463813535696,11.087224789906346,1.1557226075435862,0.8275321000365331,0.3660606340487656,0.1276512177109425,6.362191189033961,1.8086517701942388,5.556245724831635,1.8964504338416792,2.854871451253945,5.678615190781272,4.486163314492296
2019-02-13,456130723840.0,131828064256.0,28.90137790898782,9127481344.0,13994714112.0,8135096832.0,31774844928.0,6812898304.0,8309856256.0,26951974912.0,8617810944.0,7978280960.0,11635092480.0,12497258496.0,18752448512.0,24682518528.0,12903288832.0,3122364160.0,4519480832.0,10617153536.0,24980598784.0,52575670272.0,4892900864.0,3238408192.0,1734101760.0,591119040.0,32280326144.0,7302842880.0,32977354752.0,9336564736.0,14677455872.0,35568492544.0,15542334464.0,2.0010669895592708,3.068136694275613,1.783501177801301,6.966170719766264,1.4936284595443752,1.821814629376929,5.9088269005650496,1.889329197439225,1.7491215879591997,2.550824110695362,2.7398414188788007,4.1112004808906315,5.411281730861448,2.8288576404965373,0.6845327439717155,0.990830171217611,2.327655862910969,5.476631473911109,11.5264479071667,1.072697059914849,0.7099737033140433,0.3801764865565781,0.12959421698752982,7.07699009447195,1.6010416528226823,7.229803437570605,2.046905469861541,3.217817854591288,7.797872558235432,3.4074298554490463
2019-02-14,402266947584.0,119734943744.0,29.765046435737148,8778605568.0,12402894848.0,7906049024.0,25741273088.0,5863054848.0,6123013632.0,24517257216.0,7629332992.0,6696247808.0,9270014976.0,12112051200.0,13048963072.0,24355858432.0,11116712960.0,3467792128.0,3629091584.0,10155278336.0,27097276416.0,56268582912.0,4206651904.0,2788829184.0,1714954624.0,599706304.0,26295226368.0,7361640960.0,24768239616.0,6467902976.0,10236963840.0,24083650560.0,17563820032.0,2.1822835857442358,3.083249797800022,1.9653737577704136,6.399052480598047,1.457503501894273,1.5221269529536512,6.094772976812964,1.8965846032893043,1.664627891557437,2.3044436118043894,3.0109486431198285,3.243856635592752,6.05465066873636,2.7635163730867167,0.8620624062770823,0.9021600222927054,2.5245122416823493,6.736142896836345,13.987871300375776,1.045736401975104,0.693278232464686,0.4263225289325788,0.1490816751417966,6.536760359241079,1.8300387352760985,6.157164978320269,1.6078633889376144,2.544818534429144,5.986982202899217,4.3662100844942975
2019-02-15,401385521152.0,113740775424.0,28.33703993546088,8551831552.0,11521230848.0,13294252032.0,26654869504.0,5722889728.0,5947425280.0,24690481152.0,9444432896.0,6533778944.0,11311365120.0,11951850496.0,13602855936.0,23101974528.0,12591944704.0,2725889536.0,3430999040.0,10396234752.0,25041979392.0,52297822208.0,3499622656.0,3040593152.0,1844694272.0,688667136.0,24343730176.0,6699296256.0,25577992192.0,5957517312.0,11331737600.0,25931024384.0,13656528896.0,2.1305779858365943,2.8703653322953433,3.3120905791132462,6.640715247400792,1.425783797974319,1.4817239204170944,6.151313351098682,2.3529580411605093,1.6278063357262291,2.8180800063579072,2.9776486360787224,3.3889752417972137,5.75555751530249,3.1371198113624974,0.6791200460287,0.8547889396091894,2.590087136716391,6.238884581618203,13.02932454013343,0.8718856240643353,0.7575243728954943,0.45958166769583997,0.17157249071254113,6.064924839872666,1.669042828643302,6.3724252231594365,1.4842382193811017,2.8231555456901503,6.460378617937298,3.402347164094251
2019-02-18,526794555392.0,149757427712.0,28.428051539098014,10603824128.0,14447380480.0,14096990208.0,35440824320.0,7715773440.0,9516780544.0,31458834432.0,9403067392.0,9274420224.0,14489763840.0,14181204992.0,17685301248.0,30916769792.0,15325685760.0,3574046208.0,4639804416.0,14159200256.0,31766534144.0,69924962304.0,5196195328.0,4041015296.0,2239019008.0,1040315904.0,34717933568.0,8872001536.0,30667139072.0,7899773440.0,13584354304.0,41649537024.0,18266101760.0,2.0128955433317737,2.7425075548188556,2.6759939076268746,6.727636790708223,1.4646646137522272,1.8065449702528424,5.971746311726923,1.7849591070665034,1.7605383596075115,2.7505530745696167,2.691980174595282,3.357153384935795,5.868847632450209,2.9092338945294913,0.6784516224433014,0.8807616495860353,2.687803074476313,6.0301561242146455,13.273668375704304,0.986379846719067,0.7670951141461565,0.42502698349528195,0.19748038269413715,6.590412374737925,1.6841482975081505,5.8214609012387895,1.4995928411070225,2.578681606511967,7.90622009997951,3.4674051910820856
