trade_date,scope,level1_industry_name,turn_daily_std
2020-03-10,行业,汽车,2.816136649744618
2020-03-10,行业,消费者服务,5.100722398683484
2020-03-10,行业,煤炭,0.7289053731394746
2020-03-10,行业,电力及公用事业,3.2571656775395725
2020-03-10,行业,电力设备及新能源,5.881715386070089
2020-03-10,行业,电子,5.733860835496934
2020-03-10,行业,石油石化,2.6110541228328796
2020-03-10,行业,纺织服装,5.854005536272081
2020-03-10,行业,综合,7.37102349247793
2020-03-10,行业,综合金融,6.198803902626879
2020-03-10,行业,计算机,3.6758736049957217
2020-03-10,行业,轻工制造,6.880766308076865
2020-03-10,行业,通信,7.562638387518016
2020-03-10,行业,钢铁,1.9292676880068547
2020-03-10,行业,银行,2.4998234646368944
2020-03-10,行业,非银行金融,5.476807000738051
2020-03-10,行业,食品饮料,2.308641928277628
2020-03-11,全A,全A,4.954091721988038
2020-03-11,行业,交通运输,3.512085724750321
2020-03-11,行业,传媒,4.864735016758065
2020-03-11,行业,农林牧渔,3.062874064272233
2020-03-11,行业,医药,4.458112531629766
2020-03-11,行业,商贸零售,2.969377736913179
2020-03-11,行业,国防军工,6.020357579668059
2020-03-11,行业,基础化工,5.8600743833158555
2020-03-11,行业,家电,4.961634741039697
2020-03-11,行业,建材,3.061275879823696
2020-03-11,行业,建筑,4.670122529263372
2020-03-11,行业,房地产,2.1980903950829624
2020-03-11,行业,有色金属,2.517822180823376
2020-03-11,行业,未分类,
2020-03-11,行业,机械,4.882134635312915
2020-03-11,行业,汽车,2.7734113865696126
2020-03-11,行业,消费者服务,4.493049574410026
2020-03-11,行业,煤炭,0.5369924646201505
2020-03-11,行业,电力及公用事业,3.562753727189148
2020-03-11,行业,电力设备及新能源,5.932883070601804
2020-03-11,行业,电子,5.877661868897207
2020-03-11,行业,石油石化,2.723069912364876
2020-03-11,行业,纺织服装,4.910166313778693
2020-03-11,行业,综合,4.627231428052183
2020-03-11,行业,综合金融,6.231336238016869
2020-03-11,行业,计算机,4.811753498858969
2020-03-11,行业,轻工制造,5.76744336326377
2020-03-11,行业,通信,7.644457306474513
2020-03-11,行业,钢铁,1.595813883476915
2020-03-11,行业,银行,2.1651528788649412
2020-03-11,行业,非银行金融,4.051956370903825
2020-03-11,行业,食品饮料,2.2580060649503824
2020-03-12,全A,全A,4.567160127682192
2020-03-12,行业,交通运输,4.130386755112659
2020-03-12,行业,传媒,3.238447759708108
2020-03-12,行业,农林牧渔,2.3384579850975626
2020-03-12,行业,医药,5.901427757095007
2020-03-12,行业,商贸零售,3.6396204580140084
2020-03-12,行业,国防军工,4.330345439783167
2020-03-12,行业,基础化工,4.5584931440920995
2020-03-12,行业,家电,6.80615045715586
2020-03-12,行业,建材,2.6656003165322777
2020-03-12,行业,建筑,3.466751012723243
2020-03-12,行业,房地产,2.7942503510286474
2020-03-12,行业,有色金属,1.7563542338073326
2020-03-12,行业,未分类,
2020-03-12,行业,机械,3.748069430975303
2020-03-12,行业,汽车,3.141194205387982
2020-03-12,行业,消费者服务,2.751740129156066
2020-03-12,行业,煤炭,0.6843475218327713
2020-03-12,行业,电力及公用事业,3.585852324171241
2020-03-12,行业,电力设备及新能源,5.115951856037368
2020-03-12,行业,电子,5.366815538138733
2020-03-12,行业,石油石化,1.7806844670414774
2020-03-12,行业,纺织服装,4.6330039421843265
2020-03-12,行业,综合,3.816207254257315
2020-03-12,行业,综合金融,4.365886766435123
2020-03-12,行业,计算机,4.445872395884094
2020-03-12,行业,轻工制造,6.10286299756833
2020-03-12,行业,通信,7.998158806146159
2020-03-12,行业,钢铁,1.45913139197378
2020-03-12,行业,银行,2.471427948506436
2020-03-12,行业,非银行金融,3.535236337027677
2020-03-12,行业,食品饮料,2.3297894064260825
2020-03-13,全A,全A,4.777981230429849
2020-03-13,行业,交通运输,4.3833778120066835
2020-03-13,行业,传媒,3.8319980428749467
2020-03-13,行业,农林牧渔,3.5373463356223875
2020-03-13,行业,医药,5.719518759010931
2020-03-13,行业,商贸零售,3.3786866679571546
2020-03-13,行业,国防军工,3.9783550278660864
2020-03-13,行业,基础化工,4.132906611788543
2020-03-13,行业,家电,6.7626945630792985
2020-03-13,行业,建材,2.415673687488138
2020-03-13,行业,建筑,3.5562259296382006
2020-03-13,行业,房地产,3.00969695356199
2020-03-13,行业,有色金属,1.917440896501951
2020-03-13,行业,未分类,
2020-03-13,行业,机械,3.9925355871282897
2020-03-13,行业,汽车,3.1777405897598774
2020-03-13,行业,消费者服务,2.7694120063517977
2020-03-13,行业,煤炭,1.1882633610342743
2020-03-13,行业,电力及公用事业,3.0842918631716234
2020-03-13,行业,电力设备及新能源,5.560078139288929
2020-03-13,行业,电子,5.470153387552703
2020-03-13,行业,石油石化,2.584776558104722
2020-03-13,行业,纺织服装,3.7823899994494403
2020-03-13,行业,综合,3.3168103222894962
2020-03-13,行业,综合金融,7.4891941508638515
2020-03-13,行业,计算机,4.334995459757455
2020-03-13,行业,轻工制造,4.630683290463061
2020-03-13,行业,通信,7.717659245071478
2020-03-13,行业,钢铁,2.192291510910623
2020-03-13,行业,银行,3.970412507356311
2020-03-13,行业,非银行金融,9.233579435239752
2020-03-13,行业,食品饮料,4.888456053556488
2020-03-16,全A,全A,4.623705012520421
2020-03-16,行业,交通运输,3.3873867257260875
2020-03-16,行业,传媒,3.5416862806901235
2020-03-16,行业,农林牧渔,4.449522467767633
2020-03-16,行业,医药,5.042033657158108
2020-03-16,行业,商贸零售,2.897687834238092
2020-03-16,行业,国防军工,3.7746123551504454
2020-03-16,行业,基础化工,4.570656115108576
2020-03-16,行业,家电,4.596772888948334
2020-03-16,行业,建材,2.0726530137290036
2020-03-16,行业,建筑,3.781359852603932
2020-03-16,行业,房地产,2.15845093604688
2020-03-16,行业,有色金属,2.38498302500958
2020-03-16,行业,未分类,
2020-03-16,行业,机械,3.57953894374222
2020-03-16,行业,汽车,2.446495837140996
2020-03-16,行业,消费者服务,4.3585098153688575
2020-03-16,行业,煤炭,0.7849417450417857
2020-03-16,行业,电力及公用事业,2.630182428949655
2020-03-16,行业,电力设备及新能源,5.798646809797343
2020-03-16,行业,电子,5.557328158056543
2020-03-16,行业,石油石化,2.425169306601463
2020-03-16,行业,纺织服装,4.7850880217466285
2020-03-16,行业,综合,4.045671294037616
2020-03-16,行业,综合金融,3.4804286206187625
2020-03-16,行业,计算机,3.8837510743378645
2020-03-16,行业,轻工制造,4.993302526109089
2020-03-16,行业,通信,7.790036590542304
2020-03-16,行业,钢铁,1.5824917995706158
2020-03-16,行业,银行,3.4702042694919264
2020-03-16,行业,非银行金融,7.507731874953342
2020-03-16,行业,食品饮料,6.313760060728849
2020-03-17,全A,全A,4.304879771492675
2020-03-17,行业,交通运输,2.2946101355781994
2020-03-17,行业,传媒,3.4024656419177393
2020-03-17,行业,农林牧渔,2.825092786967214
2020-03-17,行业,医药,4.449826006104137
2020-03-17,行业,商贸零售,2.198739321151922
2020-03-17,行业,国防军工,4.041978878065538
2020-03-17,行业,基础化工,4.240240116870382
2020-03-17,行业,家电,3.8366449979896604
2020-03-17,行业,建材,2.670558963328781
2020-03-17,行业,建筑,3.3210468813279217
2020-03-17,行业,房地产,2.0365032698733514
2020-03-17,行业,有色金属,2.637608473270843
2020-03-17,行业,未分类,
2020-03-17,行业,机械,3.669998201460264
2020-03-17,行业,汽车,2.9255349065229495
2020-03-17,行业,消费者服务,3.508301159499997
2020-03-17,行业,煤炭,0.7073598307922832
2020-03-17,行业,电力及公用事业,2.443374720490271
2020-03-17,行业,电力设备及新能源,5.355853316229414
2020-03-17,行业,电子,6.675521681766982
2020-03-17,行业,石油石化,1.6390272258369847
2020-03-17,行业,纺织服装,3.9603593992574067
2020-03-17,行业,综合,3.697221451872286
2020-03-17,行业,综合金融,4.842848589690439
2020-03-17,行业,计算机,3.1342380420911997
2020-03-17,行业,轻工制造,5.868986210923561
2020-03-17,行业,通信,6.015106628337467
2020-03-17,行业,钢铁,1.5150703997875121
2020-03-17,行业,银行,1.9354439153323006
2020-03-17,行业,非银行金融,6.842608770922444
2020-03-17,行业,食品饮料,5.324734792481968
2020-03-18,全A,全A,4.446024641864109
2020-03-18,行业,交通运输,2.1169627745317183
2020-03-18,行业,传媒,3.458571935839353
2020-03-18,行业,农林牧渔,3.308031954031387
2020-03-18,行业,医药,4.265379382970833
2020-03-18,行业,商贸零售,1.979186830857994
2020-03-18,行业,国防军工,5.193632117397017
2020-03-18,行业,基础化工,4.758388082463495
2020-03-18,行业,家电,4.411394490890621
2020-03-18,行业,建材,3.08343831716455
2020-03-18,行业,建筑,5.043740400037704
2020-03-18,行业,房地产,4.023713345682533
2020-03-18,行业,有色金属,3.9249575422613234
2020-03-18,行业,未分类,
2020-03-18,行业,机械,4.255082792977205
2020-03-18,行业,汽车,2.84861654034846
2020-03-18,行业,消费者服务,3.271009401390389
2020-03-18,行业,煤炭,0.5391617112462175
2020-03-18,行业,电力及公用事业,2.174430511653699
2020-03-18,行业,电力设备及新能源,5.620482063278311
2020-03-18,行业,电子,6.0843609918212636
2020-03-18,行业,石油石化,1.6333220328705096
2020-03-18,行业,纺织服装,3.5334385904573655
2020-03-18,行业,综合,3.636203675449692
2020-03-18,行业,综合金融,4.114987095484018
2020-03-18,行业,计算机,3.708920373026965
2020-03-18,行业,轻工制造,4.394392415073528
2020-03-18,行业,通信,5.427281747252609
2020-03-18,行业,钢铁,1.6450623641763853
2020-03-18,行业,银行,1.8503163022266527
2020-03-18,行业,非银行金融,5.919121477737577
2020-03-18,行业,食品饮料,5.157765918647985
2020-03-19,全A,全A,4.379358441938535
2020-03-19,行业,交通运输,2.0101049796122332
2020-03-19,行业,传媒,3.2528109036430934
2020-03-19,行业,农林牧渔,3.1558395482813375
2020-03-19,行业,医药,4.407697354931425
2020-03-19,行业,商贸零售,4.040171312784062
2020-03-19,行业,国防军工,4.04163842263589
2020-03-19,行业,基础化工,5.649261984227009
2020-03-19,行业,家电,3.524469108514285
2020-03-19,行业,建材,2.7931560365470087
2020-03-19,行业,建筑,4.045911593062332
2020-03-19,行业,房地产,2.9194221928136876
2020-03-19,行业,有色金属,3.509354161410089
2020-03-19,行业,未分类,
2020-03-19,行业,机械,3.347579543362822
2020-03-19,行业,汽车,4.765987088061257
2020-03-19,行业,消费者服务,3.3984134342170123
2020-03-19,行业,煤炭,0.3786555170001117
2020-03-19,行业,电力及公用事业,1.8689569539574702
2020-03-19,行业,电力设备及新能源,5.852886139670956
2020-03-19,行业,电子,5.648127304582029
2020-03-19,行业,石油石化,1.2615892781651183
2020-03-19,行业,纺织服装,2.8927941850133148
2020-03-19,行业,综合,3.3945465429035524
2020-03-19,行业,综合金融,3.4377539968221504
2020-03-19,行业,计算机,3.3852544196003986
2020-03-19,行业,轻工制造,3.4082765639202792
2020-03-19,行业,通信,4.788782855807792
2020-03-19,行业,钢铁,1.4821562031242965
2020-03-19,行业,银行,1.668141763608776
2020-03-19,行业,非银行金融,8.140752706548948
2020-03-19,行业,食品饮料,4.490001317186032
2020-03-20,全A,全A,4.359870422484759
2020-03-20,行业,交通运输,1.8486146412547344
2020-03-20,行业,传媒,4.185853544561782
2020-03-20,行业,农林牧渔,3.114540702205877
2020-03-20,行业,医药,3.720573809124108
2020-03-20,行业,商贸零售,4.835827241186477
2020-03-20,行业,国防军工,3.3222688152345694
2020-03-20,行业,基础化工,6.017174754025899
2020-03-20,行业,家电,3.366759137485008
2020-03-20,行业,建材,3.0562253864590914
2020-03-20,行业,建筑,3.9548616316833054
2020-03-20,行业,房地产,2.267334828192513
2020-03-20,行业,有色金属,3.2887025608492704
2020-03-20,行业,未分类,
2020-03-20,行业,机械,3.0512040207190343
2020-03-20,行业,汽车,4.454491149703719
2020-03-20,行业,消费者服务,5.48274107387973
2020-03-20,行业,煤炭,0.33581603764986734
2020-03-20,行业,电力及公用事业,2.0013039509398913
2020-03-20,行业,电力设备及新能源,6.0332364469130075
2020-03-20,行业,电子,5.007430329532868
2020-03-20,行业,石油石化,1.0569969795600904
2020-03-20,行业,纺织服装,2.105397875416666
2020-03-20,行业,综合,2.9492688046100772
2020-03-20,行业,综合金融,3.8926537920235798
2020-03-20,行业,计算机,5.261887246643364
2020-03-20,行业,轻工制造,4.231472921213075
2020-03-20,行业,通信,4.318263566510331
2020-03-20,行业,钢铁,1.814470456211415
2020-03-20,行业,银行,1.1871047582716157
2020-03-20,行业,非银行金融,5.951099917570385
2020-03-20,行业,食品饮料,4.132715292870959
2020-03-23,全A,全A,4.052053410236988
2020-03-23,行业,交通运输,1.6560150999064094
2020-03-23,行业,传媒,3.9929832345637646
2020-03-23,行业,农林牧渔,3.6594621487531347
2020-03-23,行业,医药,3.7860616676425325
2020-03-23,行业,商贸零售,2.663466997885316
2020-03-23,行业,国防军工,2.719605806401217
2020-03-23,行业,基础化工,4.370164536094793
2020-03-23,行业,家电,3.3302223953796974
2020-03-23,行业,建材,2.557986660730437
2020-03-23,行业,建筑,3.0639614059648737
2020-03-23,行业,房地产,2.2774373546526974
2020-03-23,行业,有色金属,2.8411137854454185
2020-03-23,行业,未分类,
2020-03-23,行业,机械,3.312615613075513
2020-03-23,行业,汽车,3.8228429737292715
2020-03-23,行业,消费者服务,5.107183774381138
2020-03-23,行业,煤炭,0.3328938104339132
2020-03-23,行业,电力及公用事业,2.122908511841359
2020-03-23,行业,电力设备及新能源,5.669339408055439
2020-03-23,行业,电子,4.189847105641611
2020-03-23,行业,石油石化,1.8767429469529473
2020-03-23,行业,纺织服装,7.5607560200732475
2020-03-23,行业,综合,3.158130612079533
2020-03-23,行业,综合金融,3.3295393678071714
2020-03-23,行业,计算机,3.816399409416872
2020-03-23,行业,轻工制造,5.121115818483983
2020-03-23,行业,通信,5.2514672871999
2020-03-23,行业,钢铁,1.2524671827998075
2020-03-23,行业,银行,1.2835846935407353
2020-03-23,行业,非银行金融,4.201634319528201
2020-03-23,行业,食品饮料,4.168160074608372
2020-03-24,全A,全A,4.596070764305714
2020-03-24,行业,交通运输,1.4014414758976002
2020-03-24,行业,传媒,3.9612731830471692
2020-03-24,行业,农林牧渔,3.5703995617926645
2020-03-24,行业,医药,3.8741423303277203
2020-03-24,行业,商贸零售,2.476967901844346
2020-03-24,行业,国防军工,2.7315298789031024
2020-03-24,行业,基础化工,5.09872043578745
2020-03-24,行业,家电,3.9145760849621807
2020-03-24,行业,建材,3.0008344468987564
2020-03-24,行业,建筑,3.3904889569463545
2020-03-24,行业,房地产,1.6737218212588005
2020-03-24,行业,有色金属,3.4096403141832554
2020-03-24,行业,未分类,
2020-03-24,行业,机械,3.8430744588355674
2020-03-24,行业,汽车,4.079337087594973
2020-03-24,行业,消费者服务,3.519142033811817
2020-03-24,行业,煤炭,0.32557317454482226
2020-03-24,行业,电力及公用事业,2.0212792224122866
2020-03-24,行业,电力设备及新能源,5.698373520603924
2020-03-24,行业,电子,5.482986255632617
2020-03-24,行业,石油石化,1.3495204800161746
2020-03-24,行业,纺织服装,5.436271404849281
2020-03-24,行业,综合,3.7834842375697115
2020-03-24,行业,综合金融,2.9049130624780415
2020-03-24,行业,计算机,5.15967576901044
2020-03-24,行业,轻工制造,3.748305088639109
2020-03-24,行业,通信,10.279610963820325
2020-03-24,行业,钢铁,1.2354200349534041
2020-03-24,行业,银行,1.0121765629078752
2020-03-24,行业,非银行金融,5.430623491476881
2020-03-24,行业,食品饮料,4.752141383888692
2020-03-25,全A,全A,4.236034709474417
2020-03-25,行业,交通运输,1.6213609880801452
2020-03-25,行业,传媒,3.5360380962233364
2020-03-25,行业,农林牧渔,4.075736492299709
2020-03-25,行业,医药,3.7149058578561442
2020-03-25,行业,商贸零售,2.1970880723600663
2020-03-25,行业,国防军工,2.0817378936529956
2020-03-25,行业,基础化工,4.791110662186859
2020-03-25,行业,家电,3.6100759508290086
2020-03-25,行业,建材,2.7816486926041533
2020-03-25,行业,建筑,3.3427072396688895
2020-03-25,行业,房地产,1.8771658835253047
2020-03-25,行业,有色金属,3.268942230169332
2020-03-25,行业,未分类,
2020-03-25,行业,机械,3.3898333561060174
2020-03-25,行业,汽车,4.150386044739555
2020-03-25,行业,消费者服务,2.8419477366239447
2020-03-25,行业,煤炭,0.3359434480470103
2020-03-25,行业,电力及公用事业,1.7163603197071906
2020-03-25,行业,电力设备及新能源,5.0638102893463035
2020-03-25,行业,电子,4.833234670778835
2020-03-25,行业,石油石化,1.0363724871566722
2020-03-25,行业,纺织服装,5.443222239751242
2020-03-25,行业,综合,4.810883333630113
2020-03-25,行业,综合金融,4.137137762807089
2020-03-25,行业,计算机,4.270515719746375
2020-03-25,行业,轻工制造,4.139780279369631
2020-03-25,行业,通信,8.94318377633505
2020-03-25,行业,钢铁,1.477570734043376
2020-03-25,行业,银行,1.3669167928717976
2020-03-25,行业,非银行金融,5.282584475431458
2020-03-25,行业,食品饮料,5.05202345086512
2020-03-26,全A,全A,4.166916053484884
2020-03-26,行业,交通运输,1.4556379660157988
2020-03-26,行业,传媒,3.517150708028393
2020-03-26,行业,农林牧渔,4.6412708378177046
2020-03-26,行业,医药,5.618004479305472
2020-03-26,行业,商贸零售,1.9498096509120117
2020-03-26,行业,国防军工,2.1784374339817676
2020-03-26,行业,基础化工,4.10529701889115
2020-03-26,行业,家电,3.8471607647924895
2020-03-26,行业,建材,2.1415250567659805
2020-03-26,行业,建筑,2.5703247476055173
2020-03-26,行业,房地产,1.7971402109392371
2020-03-26,行业,有色金属,2.6723184233755783
2020-03-26,行业,未分类,
2020-03-26,行业,机械,2.9145345859308756
2020-03-26,行业,汽车,3.688504114608326
2020-03-26,行业,消费者服务,2.3701039677038414
2020-03-26,行业,煤炭,0.25232618288918923
2020-03-26,行业,电力及公用事业,1.7382865045015388
2020-03-26,行业,电力设备及新能源,5.205399032789637
2020-03-26,行业,电子,4.40450712732379
2020-03-26,行业,石油石化,1.3571450265723652
2020-03-26,行业,纺织服装,5.024739551816869
2020-03-26,行业,综合,4.044384070982304
2020-03-26,行业,综合金融,4.030183524026336
2020-03-26,行业,计算机,3.47627243801141
2020-03-26,行业,轻工制造,7.265265691011281
2020-03-26,行业,通信,7.056349686999256
2020-03-26,行业,钢铁,1.054929602219757
2020-03-26,行业,银行,1.1519476629838563
2020-03-26,行业,非银行金融,3.8208451007241417
2020-03-26,行业,食品饮料,4.972169898912425
2020-03-27,全A,全A,4.075116023249921
2020-03-27,行业,交通运输,1.349000138442094
2020-03-27,行业,传媒,3.803408030856846
2020-03-27,行业,农林牧渔,5.8565656100993815
2020-03-27,行业,医药,4.596722023554194
2020-03-27,行业,商贸零售,3.02706047525729
2020-03-27,行业,国防军工,5.035561930254786
2020-03-27,行业,基础化工,3.9582167493697127
2020-03-27,行业,家电,4.642460986591466
2020-03-27,行业,建材,2.6246795694111897
2020-03-27,行业,建筑,3.1036386074454505
2020-03-27,行业,房地产,1.3782644244219373
2020-03-27,行业,有色金属,2.7754450723295903
2020-03-27,行业,未分类,
2020-03-27,行业,机械,3.581338667800159
2020-03-27,行业,汽车,2.7803429286793984
2020-03-27,行业,消费者服务,2.6899737102935766
2020-03-27,行业,煤炭,0.31207875508940247
2020-03-27,行业,电力及公用事业,1.442873722478549
2020-03-27,行业,电力设备及新能源,4.735514474990024
2020-03-27,行业,电子,3.7883425325343634
2020-03-27,行业,石油石化,1.1341252950527272
2020-03-27,行业,纺织服装,4.39872328746905
2020-03-27,行业,综合,3.5257628011603606
2020-03-27,行业,综合金融,3.5102099292872313
2020-03-27,行业,计算机,5.347314186889619
2020-03-27,行业,轻工制造,6.098299022630872
2020-03-27,行业,通信,5.960047510511624
2020-03-27,行业,钢铁,1.2756688816967303
2020-03-27,行业,银行,0.959136526203035
2020-03-27,行业,非银行金融,3.8963575866841347
2020-03-27,行业,食品饮料,4.336852264832884
2020-03-30,全A,全A,3.9748866749494196
2020-03-30,行业,交通运输,1.2158180023926366
2020-03-30,行业,传媒,3.097413632969374
2020-03-30,行业,农林牧渔,5.71277649218738
2020-03-30,行业,医药,4.056441220173754
2020-03-30,行业,商贸零售,1.9522536807493878
2020-03-30,行业,国防军工,6.193204306019108
2020-03-30,行业,基础化工,4.872197388207219
2020-03-30,行业,家电,5.726597400561052
2020-03-30,行业,建材,2.9269487386498767
2020-03-30,行业,建筑,2.938688543265609
2020-03-30,行业,房地产,1.1999154763104392
2020-03-30,行业,有色金属,2.1171603318501897
2020-03-30,行业,未分类,
2020-03-30,行业,机械,3.0802113087503717
2020-03-30,行业,汽车,3.5642924231377657
2020-03-30,行业,消费者服务,2.1385666197676225
2020-03-30,行业,煤炭,0.2655069789710865
2020-03-30,行业,电力及公用事业,1.3281775972973549
2020-03-30,行业,电力设备及新能源,4.223409974543274
2020-03-30,行业,电子,3.7506986432225835
2020-03-30,行业,石油石化,0.9660775622999906
2020-03-30,行业,纺织服装,4.8378943724757395
2020-03-30,行业,综合,3.2369528606724236
2020-03-30,行业,综合金融,2.4004429799518254
2020-03-30,行业,计算机,3.965765137978294
2020-03-30,行业,轻工制造,6.43204347301657
2020-03-30,行业,通信,5.631182461653303
2020-03-30,行业,钢铁,1.17929954798131
2020-03-30,行业,银行,0.8290785613252861
2020-03-30,行业,非银行金融,3.5649656203901174
2020-03-30,行业,食品饮料,4.043962461186435
2020-03-31,全A,全A,3.905532799738249
2020-03-31,行业,交通运输,1.5514673992159396
2020-03-31,行业,传媒,2.3694530072509994
2020-03-31,行业,农林牧渔,5.441978957982175
2020-03-31,行业,医药,3.5358289101421634
2020-03-31,行业,商贸零售,2.097984799494116
2020-03-31,行业,国防军工,4.476887872937985
2020-03-31,行业,基础化工,4.575240183126338
2020-03-31,行业,家电,4.378560449159285
2020-03-31,行业,建材,3.320659722253089
2020-03-31,行业,建筑,2.910924679091832
2020-03-31,行业,房地产,1.203404102742613
2020-03-31,行业,有色金属,2.110018408589483
2020-03-31,行业,未分类,
2020-03-31,行业,机械,2.826480224827974
2020-03-31,行业,汽车,5.649846832606114
2020-03-31,行业,消费者服务,1.856240131323869
2020-03-31,行业,煤炭,0.26533316469245655
2020-03-31,行业,电力及公用事业,1.1760365962652446
2020-03-31,行业,电力设备及新能源,5.489390287110972
2020-03-31,行业,电子,3.55038725770144
2020-03-31,行业,石油石化,1.5873028260214783
2020-03-31,行业,纺织服装,4.57983000166545
2020-03-31,行业,综合,3.283430857474447
2020-03-31,行业,综合金融,2.4473330863751808
2020-03-31,行业,计算机,3.445619903229073
2020-03-31,行业,轻工制造,5.412988455121812
2020-03-31,行业,通信,4.723507116914922
2020-03-31,行业,钢铁,0.9714363287122689
2020-03-31,行业,银行,0.5773393863449904
2020-03-31,行业,非银行金融,3.1618954756798185
2020-03-31,行业,食品饮料,5.624996695950186
2020-04-01,全A,全A,3.8648457735007806
2020-04-01,行业,交通运输,1.203228355164568
2020-04-01,行业,传媒,2.3702484328406013
2020-04-01,行业,农林牧渔,6.576402455738522
2020-04-01,行业,医药,3.065983825250325
2020-04-01,行业,商贸零售,2.3240114459259367
2020-04-01,行业,国防军工,4.264955067794287
2020-04-01,行业,基础化工,4.303685621228557
2020-04-01,行业,家电,3.776345135431152
2020-04-01,行业,建材,2.7856881095539503
2020-04-01,行业,建筑,3.1151622573241218
2020-04-01,行业,房地产,1.0323090525773968
2020-04-01,行业,有色金属,2.369565379427877
2020-04-01,行业,未分类,
2020-04-01,行业,机械,2.355137515957628
2020-04-01,行业,汽车,4.704977627902011
2020-04-01,行业,消费者服务,2.212907081238631
2020-04-01,行业,煤炭,0.3789495750806187
2020-04-01,行业,电力及公用事业,1.080369342126644
2020-04-01,行业,电力设备及新能源,4.851926473390966
2020-04-01,行业,电子,4.436038685115896
2020-04-01,行业,石油石化,1.1846136126804303
2020-04-01,行业,纺织服装,3.411390133320861
2020-04-01,行业,综合,3.1044835918319564
2020-04-01,行业,综合金融,2.4147568017412344
2020-04-01,行业,计算机,3.1928839588764784
2020-04-01,行业,轻工制造,4.855252144433332
2020-04-01,行业,通信,5.878662724384398
2020-04-01,行业,钢铁,0.7010046818002856
2020-04-01,行业,银行,0.8735476753509857
2020-04-01,行业,非银行金融,4.19361858407869
2020-04-01,行业,食品饮料,6.859401111183471
2020-04-02,全A,全A,3.7762355144569426
2020-04-02,行业,交通运输,1.3078334178941573
2020-04-02,行业,传媒,2.4507343406526516
2020-04-02,行业,农林牧渔,6.042939950017071
2020-04-02,行业,医药,2.8841483481996297
2020-04-02,行业,商贸零售,2.3362026863029275
2020-04-02,行业,国防军工,3.846569267171238
2020-04-02,行业,基础化工,4.275055340504591
2020-04-02,行业,家电,2.831549833890104
2020-04-02,行业,建材,2.5143903486699255
2020-04-02,行业,建筑,2.9351311214705382
2020-04-02,行业,房地产,1.003920009791268
2020-04-02,行业,有色金属,1.79235187217984
2020-04-02,行业,未分类,
2020-04-02,行业,机械,2.5032803892736304
2020-04-02,行业,汽车,4.330396690231388
2020-04-02,行业,消费者服务,2.9930456985537948
2020-04-02,行业,煤炭,0.41520269418743444
2020-04-02,行业,电力及公用事业,1.6205445571790429
2020-04-02,行业,电力设备及新能源,3.7890177163792393
2020-04-02,行业,电子,4.789486230070089
2020-04-02,行业,石油石化,2.6633448805642304
2020-04-02,行业,纺织服装,3.7376363769412784
2020-04-02,行业,综合,2.9448635418718734
2020-04-02,行业,综合金融,2.8608171407639613
2020-04-02,行业,计算机,3.9034973306412493
2020-04-02,行业,轻工制造,4.999635951188233
2020-04-02,行业,通信,5.604562576834941
2020-04-02,行业,钢铁,0.932145828438709
2020-04-02,行业,银行,0.7684560181773684
2020-04-02,行业,非银行金融,5.085303608249258
2020-04-02,行业,食品饮料,6.144222168859378
2020-04-03,全A,全A,4.051105099303747
2020-04-03,行业,交通运输,1.6185814039410562
2020-04-03,行业,传媒,2.4081066044571604
2020-04-03,行业,农林牧渔,6.161070310522278
2020-04-03,行业,医药,4.030162498839123
2020-04-03,行业,商贸零售,2.46532455824051
2020-04-03,行业,国防军工,4.907855884269844
2020-04-03,行业,基础化工,4.867696878945039
2020-04-03,行业,家电,3.889898335829968
2020-04-03,行业,建材,2.51351164160801
2020-04-03,行业,建筑,2.889461679863149
2020-04-03,行业,房地产,1.5538472365811022
2020-04-03,行业,有色金属,1.9312616052101206
2020-04-03,行业,未分类,
2020-04-03,行业,机械,2.5989579024150804
2020-04-03,行业,汽车,4.1012865228052835
2020-04-03,行业,消费者服务,3.78895265646088
2020-04-03,行业,煤炭,0.32647281555149066
2020-04-03,行业,电力及公用事业,1.8720427728428255
2020-04-03,行业,电力设备及新能源,4.065254465572365
2020-04-03,行业,电子,4.4221260668036875
2020-04-03,行业,石油石化,3.8874711947424676
2020-04-03,行业,纺织服装,6.113364032161224
2020-04-03,行业,综合,3.6139406094392093
2020-04-03,行业,综合金融,2.1952719663201443
2020-04-03,行业,计算机,3.3561541025201156
2020-04-03,行业,轻工制造,4.831929836907346
2020-04-03,行业,通信,7.91457713373866
2020-04-03,行业,钢铁,0.9348331512813783
2020-04-03,行业,银行,1.0593806014957026
2020-04-03,行业,非银行金融,4.295264907919691
2020-04-03,行业,食品饮料,5.34734264608104
2020-04-07,全A,全A,4.319993141304144
2020-04-07,行业,交通运输,1.667766490290594
2020-04-07,行业,传媒,2.6273914136261087
2020-04-07,行业,农林牧渔,5.8963183040343035
2020-04-07,行业,医药,4.01022785372944
2020-04-07,行业,商贸零售,3.0369573566903725
2020-04-07,行业,国防军工,6.57972907853227
2020-04-07,行业,基础化工,4.956616988221022
2020-04-07,行业,家电,5.658358469141694
2020-04-07,行业,建材,2.5662985796574236
2020-04-07,行业,建筑,2.7521999580883674
2020-04-07,行业,房地产,1.6808434991696308
2020-04-07,行业,有色金属,2.079574305025351
2020-04-07,行业,未分类,
2020-04-07,行业,机械,2.6035149903348933
2020-04-07,行业,汽车,4.327425112107234
